series_id,seed,origin,alpha,global_alpha,F0_loss,GLOBAL_loss,INDIVIDUAL_loss,LORA_loss,mean_SHUFFLED_loss
T127,24001,72,1.0,1.0,0.4456606913696326,0.433271767005386,0.433271767005386,0.433271767005386,0.4382273367510847
T128,24001,60,1.0,1.0,0.5959215636170748,0.5900993917831029,0.5900993917831029,0.5900993917831029,0.5921371519249929
T128,24001,72,1.0,1.0,0.48558837786875564,0.49141217071771426,0.49141217071771426,0.49141217071771426,0.48937384322057864
T129,24001,60,1.0,1.0,0.6049323209517019,0.6021060317924559,0.6021060317924559,0.6021060317924559,0.6023831898946955
T129,24001,72,1.0,1.0,0.5626697387934194,0.5532775768725147,0.5532775768725147,0.5532775768725147,0.5543114737615799
T13,24001,60,1.0,1.0,0.8664746339546547,0.8721938898455588,0.8721938898455588,0.8721938898455588,0.870212847761905
T13,24001,72,1.0,1.0,1.1385727352498212,1.1537093656632822,1.1537093656632822,1.1537093656632822,1.1484862465407142
T130,24001,60,0.0,1.0,3.747342369402863,3.7119451147769564,3.747342369402863,3.7119451147769564,3.7177797083280084
T130,24001,72,0.0,1.0,0.802860853772862,0.7519307228126223,0.802860853772862,0.7519307228126223,0.7603277641472005
T131,24001,60,1.0,1.0,0.954703809388367,0.9176856006683746,0.9176856006683746,0.9176856006683746,0.925089242412373
T131,24001,72,1.0,1.0,1.0047419861162712,0.9831459203726888,0.9831459203726888,0.9831459203726888,0.9874651335214054
T132,24001,60,1.0,1.0,0.6427761789194256,0.6468882568114935,0.6468882568114935,0.6468882568114935,0.6452726549272467
T132,24001,72,1.0,1.0,0.44052438266064853,0.4231322216425617,0.4231322216425617,0.4231322216425617,0.42982079874399376
T133,24001,60,1.0,1.0,0.8687648859933501,0.8756938832129373,0.8756938832129373,0.8756938832129373,0.8736750186194839
T133,24001,72,1.0,1.0,0.4517324994431065,0.43975507906341565,0.43975507906341565,0.43975507906341565,0.44322121763467115
T134,24001,60,1.0,1.0,0.5133343027552264,0.49246542628688733,0.49246542628688733,0.49246542628688733,0.4974163166216704
T134,24001,72,1.0,1.0,0.3405436783731411,0.3317822490810908,0.3317822490810908,0.3317822490810908,0.33387155050329737
T135,24001,60,1.0,1.0,0.6214272238431627,0.6075169834682107,0.6075169834682107,0.6075169834682107,0.6107430957185846
T135,24001,72,1.0,1.0,0.4798657110436514,0.46469670737065266,0.46469670737065266,0.46469670737065266,0.46825658529992314
T136,24001,60,1.0,1.0,0.31985397301816787,0.31255302173645105,0.31255302173645105,0.31255302173645105,0.3139110024992691
T136,24001,72,1.0,1.0,0.2909285472603032,0.2761698484945586,0.2761698484945586,0.2761698484945586,0.2789719657241242
T137,24001,60,1.0,1.0,0.5129195025489766,0.5100755890135462,0.5100755890135462,0.5100755890135462,0.5104429681375537
T137,24001,72,1.0,1.0,0.33196571910788913,0.31125351314327865,0.31125351314327865,0.31125351314327865,0.3143603440379702
T138,24001,60,1.0,1.0,0.7475175504927506,0.7417575374390835,0.7417575374390835,0.7417575374390835,0.7427268334382146
T138,24001,72,1.0,1.0,0.7051652257204811,0.6948534566229426,0.6948534566229426,0.6948534566229426,0.696648921985364
T139,24001,60,1.0,1.0,0.3309580600159829,0.3169152421668786,0.3169152421668786,0.3169152421668786,0.3218302284140651
T139,24001,72,1.0,1.0,0.49346582427008595,0.4819931619249647,0.4819931619249647,0.4819931619249647,0.48600859374575717
T14,24001,60,1.0,1.0,0.6105561766157432,0.6094750985977292,0.6094750985977292,0.6094750985977292,0.609824683883631
T14,24001,72,1.0,1.0,0.7183562939691376,0.7161763145318744,0.7161763145318744,0.7161763145318744,0.7169226919121469
T140,24001,60,1.0,1.0,0.6959862256721291,0.6789310158912482,0.6789310158912482,0.6789310158912482,0.6833653704342773
T140,24001,72,1.0,1.0,0.697697274683039,0.6986369822404669,0.6986369822404669,0.6986369822404669,0.6983730722383792
T141,24001,60,1.0,1.0,0.9939694169295294,0.9955410096322235,0.9955410096322235,0.9955410096322235,0.9949670200125359
T141,24001,72,1.0,1.0,0.8099083240264304,0.8104060236705791,0.8104060236705791,0.8104060236705791,0.8101724139908166
T142,24001,60,1.0,1.0,0.6291343284430175,0.6347791283728285,0.6347791283728285,0.6347791283728285,0.6333679283903757
T142,24001,72,1.0,1.0,1.0353577949082022,1.0494920084975734,1.0494920084975734,1.0494920084975734,1.0459584551002306
T143,24001,60,1.0,1.0,0.6887367512465562,0.6816481130665092,0.6816481130665092,0.6816481130665092,0.683420272611521
T143,24001,72,1.0,1.0,0.6333240954707282,0.6310543513841382,0.6310543513841382,0.6310543513841382,0.6316217874057857
T144,24001,60,0.8,1.0,0.5665466063156426,0.560968334922922,0.5620010491849347,0.560968334922922,0.5626586265243779
T144,24001,72,0.8,1.0,0.5626777338701087,0.5581592589417428,0.5590255478359968,0.5581592589417428,0.5595317967742626
T145,24001,60,1.0,1.0,0.682156408219177,0.6851152227601319,0.6851152227601319,0.6851152227601319,0.6840594110679374
T145,24001,72,1.0,1.0,1.7865485071954514,1.791635082142627,1.791635082142627,1.791635082142627,1.789796746370578
T146,24001,60,1.0,1.0,0.5904979862939568,0.5737801353303903,0.5737801353303903,0.5737801353303903,0.5766178617338751
T146,24001,72,1.0,1.0,0.7402929634084475,0.7326575970266831,0.7326575970266831,0.7326575970266831,0.7339530469424469
T147,24001,60,1.0,1.0,0.889962985614871,0.8942336966175987,0.8942336966175987,0.8942336966175987,0.8931544406768459
T147,24001,72,1.0,1.0,0.9709835987483466,0.974198520370722,0.974198520370722,0.974198520370722,0.9734068594619559
T148,24001,60,0.0,1.0,0.6085884685291898,0.5965026783996478,0.6085884685291898,0.5965026783996478,0.6000679728915916
T148,24001,72,0.0,1.0,0.9533722875072845,0.9726662906401414,0.9533722875072845,0.9726662906401414,0.9669638634496012
T149,24001,60,1.0,1.0,0.7765064041198491,0.7947008639806525,0.7947008639806525,0.7947008639806525,0.7892425260224115
T149,24001,72,1.0,1.0,0.4954087464475901,0.48045534004735246,0.48045534004735246,0.48045534004735246,0.4849413619674238
T15,24001,60,1.0,1.0,0.5067984726577203,0.5042925872695927,0.5042925872695927,0.5042925872695927,0.5048066952277835
T15,24001,72,1.0,1.0,0.5254792228960662,0.519073130498395,0.519073130498395,0.519073130498395,0.5204065928490529
T150,24001,60,0.0,1.0,0.8661616255127305,0.8338551118114536,0.8661616255127305,0.8338551118114536,0.8414436723089306
T150,24001,72,0.0,1.0,1.3202987101611738,1.3479744303389158,1.3202987101611738,1.3479744303389158,1.3414652554151438
T151,24001,60,0.8,1.0,0.6809282521191756,0.6991853234030041,0.6951939307524131,0.6991853234030041,0.6937074948309059
T151,24001,72,0.8,1.0,0.4931656013250128,0.48190577169731297,0.484139842176526,0.48190577169731297,0.48521648845018567
T152,24001,60,0.0,1.0,0.5666267678797402,0.5640175413511349,0.5666267678797402,0.5640175413511349,0.5650332138083588
T152,24001,72,0.0,1.0,0.9324884400526909,0.9161057937062802,0.9324884400526909,0.9161057937062802,0.9224927350009098
T153,24001,60,1.0,1.0,0.9738594602484787,0.956140961516233,0.956140961516233,0.956140961516233,0.965517248393564
T153,24001,72,1.0,1.0,0.7584857127748043,0.7586132514150994,0.7586132514150994,0.7586132514150994,0.7585266108251166
T154,24001,60,1.0,1.0,0.6299377798880582,0.6381828907410896,0.6381828907410896,0.6381828907410896,0.6357093574851802
T154,24001,72,1.0,1.0,0.49213291557652394,0.4924096832853409,0.4924096832853409,0.4924096832853409,0.4923266529726959
T155,24001,60,0.0,1.0,0.45748617717306866,0.4468412086235666,0.45748617717306866,0.4468412086235666,0.450060595598669
T155,24001,72,0.0,1.0,0.7679571387101524,0.7507182056051507,0.7679571387101524,0.7507182056051507,0.7559661893739136
T156,24001,60,0.0,1.0,1.9682061794921544,1.9906756920145297,1.9682061794921544,1.9906756920145297,1.9848607945694454
T156,24001,72,0.0,1.0,0.5453369293148063,0.5328525852975954,0.5453369293148063,0.5328525852975954,0.5360206628229951
T157,24001,60,1.0,1.0,1.1870933236633072,1.1780099344289752,1.1780099344289752,1.1780099344289752,1.180198616748294
T157,24001,72,1.0,1.0,1.562229414666523,1.5690106549488265,1.5690106549488265,1.5690106549488265,1.5672990887790548
T158,24001,60,1.0,1.0,0.5414404132422763,0.5282719061834911,0.5282719061834911,0.5282719061834911,0.5297807630989777
T158,24001,72,1.0,1.0,0.6170656461112984,0.6142207970196247,0.6142207970196247,0.6142207970196247,0.6145416070092194
T159,24001,60,0.0,1.0,0.5964570672831578,0.5545726719132834,0.5964570672831578,0.5545726719132834,0.5605177094472372
T159,24001,72,0.0,1.0,1.0814681704927207,1.1566888391255759,1.0814681704927207,1.1566888391255759,1.1456985329616671
T16,24001,60,1.0,1.0,0.4716992051595797,0.4677235353480043,0.4677235353480043,0.4677235353480043,0.4688724795670973
T16,24001,72,1.0,1.0,0.6221560645869777,0.6148360429861586,0.6148360429861586,0.6148360429861586,0.6169459332495222
T160,24001,60,1.0,1.0,1.177210539898598,1.0871844754137336,1.0871844754137336,1.0871844754137336,1.1100865830258826
T160,24001,72,1.0,1.0,0.7296224803168251,0.7022249848906849,0.7022249848906849,0.7022249848906849,0.709163902906878
T161,24001,60,0.0,1.0,0.621841285461924,0.6115878299800347,0.621841285461924,0.6115878299800347,0.6157017376016045
T161,24001,72,0.0,1.0,0.6559131173491275,0.656442355243848,0.6559131173491275,0.656442355243848,0.6561774138211156
T162,24001,60,0.0,1.0,0.9184198609560379,0.9064818077095621,0.9184198609560379,0.9064818077095621,0.9098646918268749
T162,24001,72,0.0,1.0,0.6071141875807171,0.6229681128386049,0.6071141875807171,0.6229681128386049,0.6183080944260173
T163,24001,60,1.0,1.0,0.8397506712688447,0.765299803005361,0.765299803005361,0.765299803005361,0.7909258221553579
T163,24001,72,1.0,1.0,0.575345854970438,0.5641863927067592,0.5641863927067592,0.5641863927067592,0.5680016282952179
T164,24001,60,1.0,1.0,0.7770176331481812,0.7983376951766953,0.7983376951766953,0.7983376951766953,0.7902700182374292
T164,24001,72,1.0,1.0,0.8248882809722788,0.8338101113746237,0.8338101113746237,0.8338101113746237,0.8304255084975194
T165,24001,60,1.0,1.0,0.3829337264879058,0.3958034524643834,0.3958034524643834,0.3958034524643834,0.3942978030251635
T165,24001,72,1.0,1.0,0.43511371049074554,0.43308250952191335,0.43308250952191335,0.43308250952191335,0.4333122412740841
T166,24001,60,0.0,1.0,1.1927379641429734,1.24036376833705,1.1927379641429734,1.24036376833705,1.230838607498235
T166,24001,72,0.0,1.0,0.47321247780521936,0.45990154707696596,0.47321247780521936,0.45990154707696596,0.46256373322261657
T167,24001,60,1.0,1.0,0.721374296484,0.7266897305039219,0.7266897305039219,0.7266897305039219,0.7250679426072304
T167,24001,72,1.0,1.0,0.8876040200237519,0.8925313444721387,0.8925313444721387,0.8925313444721387,0.8910280058738378
T168,24001,60,0.0,1.0,0.9481407551538376,0.935474762889317,0.9481407551538376,0.935474762889317,0.9392745605686731
T168,24001,72,0.0,1.0,0.7342143198830741,0.7653082107271467,0.7342143198830741,0.7653082107271467,0.755980043473925
T169,24001,60,1.0,1.0,0.5293017344612644,0.5260361663864173,0.5260361663864173,0.5260361663864173,0.527342393616356
T169,24001,72,1.0,1.0,0.661206153057236,0.6959311641410413,0.6959311641410413,0.6959311641410413,0.6820411597075193
T17,24001,60,0.0,1.0,0.4592099713712413,0.4784149771041859,0.4592099713712413,0.4784149771041859,0.46864239686234266
T17,24001,72,0.0,1.0,0.6374890537344776,0.636179586731013,0.6374890537344776,0.636179586731013,0.6368141129870503
T170,24001,60,1.0,1.0,0.8879392889895816,0.9087602040472068,0.9087602040472068,0.9087602040472068,0.9056370667885633
T170,24001,72,1.0,1.0,0.8188662857982416,0.8137493829135314,0.8137493829135314,0.8137493829135314,0.8145169183462379
T171,24001,60,1.0,1.0,1.186514582181187,1.239610945360862,1.239610945360862,1.239610945360862,1.221027218247976
T171,24001,72,1.0,1.0,0.5857955166234005,0.5783897326768027,0.5783897326768027,0.5783897326768027,0.580981757058112
T172,24001,60,1.0,1.0,0.5457026330039177,0.5600763516446605,0.5600763516446605,0.5600763516446605,0.5575324123914387
T172,24001,72,1.0,1.0,0.5164512170145398,0.5286072543590195,0.5286072543590195,0.5286072543590195,0.5265169469101101
T173,24001,60,1.0,1.0,0.7914671418698368,0.8459607391699346,0.8459607391699346,0.8459607391699346,0.8253649621122439
T173,24001,72,1.0,1.0,0.7062509443078709,0.6628467311524128,0.6628467311524128,0.6628467311524128,0.6790723031720401
T174,24001,60,1.0,1.0,1.006544509879231,1.0483312948911454,1.0483312948911454,1.0483312948911454,1.0319711996962069
T174,24001,72,1.0,1.0,0.7878110291283353,0.790186584711648,0.790186584711648,0.790186584711648,0.7892283276157084
T175,24001,60,1.0,1.0,0.3390673216894927,0.33945590709860884,0.33945590709860884,0.33945590709860884,0.3392936228551289
T175,24001,72,1.0,1.0,0.383672746971887,0.35469213105355535,0.35469213105355535,0.35469213105355535,0.36555947745653844
T176,24001,60,1.0,1.0,0.3963261180144048,0.38196083292126043,0.38196083292126043,0.38196083292126043,0.38914347546783257
T176,24001,72,1.0,1.0,0.336054524854944,0.32149698433083923,0.32149698433083923,0.32149698433083923,0.3287757545928916
T177,24001,60,0.0,1.0,0.3472144572651138,0.30034540127692805,0.3472144572651138,0.30034540127692805,0.31556014574956126
T177,24001,72,0.0,1.0,0.17609902739420435,0.17272683376871645,0.17609902739420435,0.17272683376871645,0.17381864624353321
T178,24001,60,1.0,1.0,0.36658983430430997,0.3362929996419481,0.3362929996419481,0.3362929996419481,0.3453820500406567
T178,24001,72,1.0,1.0,0.2569648793692888,0.24954249950076637,0.24954249950076637,0.24954249950076637,0.251769213461323
T179,24001,60,0.0,1.0,0.4317721435343737,0.3696463341036639,0.4317721435343737,0.3696463341036639,0.38855764206497106
T179,24001,72,0.0,1.0,0.24166169313547003,0.23593213880727432,0.24166169313547003,0.23593213880727432,0.23767729473817178
T18,24001,60,1.0,1.0,1.4782273454024761,1.5020477191820618,1.5020477191820618,1.5020477191820618,1.4973435053745972
T18,24001,72,1.0,1.0,0.5060980483677037,0.5044913792645658,0.5044913792645658,0.5044913792645658,0.5047957158335977
T180,24001,60,0.0,1.0,0.29899864735858556,0.2825935697851921,0.29899864735858556,0.2825935697851921,0.287076297427903
T180,24001,72,0.0,1.0,0.7129979504211421,0.7273719362374947,0.7129979504211421,0.7273719362374947,0.7233955937563583
T181,24001,60,1.0,1.0,0.5216701885821917,0.5008369401035393,0.5008369401035393,0.5008369401035393,0.5061383626332863
T181,24001,72,1.0,1.0,0.3697063131191341,0.3561488020940859,0.3561488020940859,0.3561488020940859,0.35960299043931754
T182,24001,60,1.0,1.0,0.5254219791708817,0.524236757216301,0.524236757216301,0.524236757216301,0.5246521076497608
T182,24001,72,1.0,1.0,0.4955229466751727,0.47588364189173055,0.47588364189173055,0.47588364189173055,0.4834295325087636
T183,24001,60,1.0,1.0,0.3712572326946749,0.3686568044937278,0.3686568044937278,0.3686568044937278,0.369826997184154
T183,24001,72,1.0,1.0,0.8123269137718473,0.7934511421641234,0.7934511421641234,0.7934511421641234,0.8019452393875992
T184,24001,60,1.0,1.0,0.17521656106707226,0.16709868044983323,0.16709868044983323,0.16709868044983323,0.17033478787098855
T184,24001,72,1.0,1.0,0.3599892379792764,0.33141577643353887,0.33141577643353887,0.33141577643353887,0.34283733994488025
T185,24001,60,1.0,1.0,0.5772409696182053,0.5788502200663416,0.5788502200663416,0.5788502200663416,0.5784479074543073
T185,24001,72,1.0,1.0,0.42655345256838856,0.4031810739798867,0.4031810739798867,0.4031810739798867,0.40902416862701224
T186,24001,60,1.0,1.0,0.23391157338432372,0.2249949797185776,0.2249949797185776,0.2249949797185776,0.22713269424410223
T186,24001,72,1.0,1.0,0.2374090216725631,0.24030301008078564,0.24030301008078564,0.24030301008078564,0.23957818761061458
T187,24001,60,1.0,1.0,0.43896747712145956,0.4487733144842672,0.4487733144842672,0.4487733144842672,0.4453025771345086
T187,24001,72,1.0,1.0,0.3395285529143623,0.33631487396639853,0.33631487396639853,0.33631487396639853,0.337426912252865
T188,24001,60,1.0,1.0,0.4937796129064341,0.48595272007863005,0.48595272007863005,0.48595272007863005,0.4879398618345391
T188,24001,72,1.0,1.0,0.3440845617098237,0.33338635284033064,0.33338635284033064,0.33338635284033064,0.3361069152010304
T189,24001,60,1.0,1.0,0.6917911957071134,0.6848360436910772,0.6848360436910772,0.6848360436910772,0.6877462582797653
T189,24001,72,1.0,1.0,0.31913693917350744,0.3023257778591689,0.3023257778591689,0.3023257778591689,0.3093644050485227
T19,24001,60,1.0,1.0,0.8198746013166249,0.7798526658524181,0.7798526658524181,0.7798526658524181,0.7930358140663006
T19,24001,72,1.0,1.0,0.730104988194912,0.7438787795730275,0.7438787795730275,0.7438787795730275,0.7393081044098537
T190,24001,60,1.0,1.0,0.5516684791792751,0.5604572460257093,0.5604572460257093,0.5604572460257093,0.5578913813831015
T190,24001,72,1.0,1.0,0.2423162738282473,0.23486807256889167,0.23486807256889167,0.23486807256889167,0.23701678694333808
T191,24001,60,1.0,1.0,0.8002125251004488,0.804989859897993,0.804989859897993,0.804989859897993,0.8033177927188525
T191,24001,72,1.0,1.0,0.41119058730332875,0.3924284974390997,0.3924284974390997,0.3924284974390997,0.39899522889157985
T192,24001,60,1.0,1.0,0.3933557309946495,0.3866558612794276,0.3866558612794276,0.3866558612794276,0.3883308287082331
T192,24001,72,1.0,1.0,0.720452545809965,0.7065828969266098,0.7065828969266098,0.7065828969266098,0.7100503091474486
T193,24001,60,1.0,1.0,1.5219041326591025,1.5213172414976581,1.5213172414976581,1.5213172414976581,1.521405275171875
T193,24001,72,1.0,1.0,0.3482716262099854,0.3366963385798644,0.3366963385798644,0.3366963385798644,0.33843263172438254
T194,24001,60,1.0,1.0,0.4983472819611681,0.43292888476667263,0.43292888476667263,0.43292888476667263,0.4590962436444708
T194,24001,72,1.0,1.0,0.25835709291380127,0.2493045094647146,0.2493045094647146,0.2493045094647146,0.2529255428443492
T195,24001,60,0.0,1.0,0.45092306994715114,0.4322250179735159,0.45092306994715114,0.4322250179735159,0.43908558531113917
T195,24001,72,0.0,1.0,0.15115185767729275,0.15082715123992296,0.15115185767729275,0.15082715123992296,0.15093971632790698
T196,24001,60,1.0,1.0,0.3185249779543365,0.2564661406152965,0.2564661406152965,0.2564661406152965,0.29059850115176855
T196,24001,72,1.0,1.0,0.23552341426840023,0.2242841777449178,0.2242841777449178,0.2242841777449178,0.23046575783283307
T197,24001,60,0.0,1.0,0.9711391098933354,0.8313478277790961,0.9711391098933354,0.8313478277790961,0.8648687856377693
T197,24001,72,0.0,1.0,0.13738044510498892,0.13347412535481148,0.13738044510498892,0.13347412535481148,0.1344114858041424
T198,24001,60,1.0,1.0,0.6412887328481272,0.5822497377149025,0.5822497377149025,0.5822497377149025,0.5922633025069279
T198,24001,72,1.0,1.0,0.3098596903849657,0.31701001356603653,0.31701001356603653,0.31701001356603653,0.3157867633664493
T199,24001,60,1.0,1.0,0.6751258478700594,0.5152107626709415,0.5152107626709415,0.5152107626709415,0.5551895339707208
T199,24001,72,1.0,1.0,0.10500783638108498,0.1003249823258279,0.1003249823258279,0.1003249823258279,0.10149569583964217
T2,24001,60,1.0,1.0,0.7859225189771872,0.7312979815466074,0.7312979815466074,0.7312979815466074,0.7449541159042523
T2,24001,72,1.0,1.0,0.8796173068285652,0.7784015967288136,0.7784015967288136,0.7784015967288136,0.8037055242537514
T20,24001,60,0.4,1.0,0.5294253679798967,0.4347689540530121,0.49000791911671276,0.4347689540530121,0.4649359587262404
T20,24001,72,0.4,1.0,0.44855237298468176,0.45056526404122604,0.4492471231326796,0.45056526404122604,0.44991171531664576
T200,24001,60,1.0,1.0,0.26355009333851315,0.23130130911220284,0.23130130911220284,0.23130130911220284,0.24806479566016368
T200,24001,72,1.0,1.0,0.1492407368533251,0.1423166977835166,0.1423166977835166,0.1423166977835166,0.1459163737455321
T201,24001,60,1.0,1.0,1.5104280712504676,1.5180706295635622,1.5180706295635622,1.5180706295635622,1.5154277804672445
T201,24001,72,1.0,1.0,1.1650222712465965,1.1014317259085842,1.1014317259085842,1.1014317259085842,1.1229504044313412
T202,24001,60,1.0,1.0,0.5373580014561635,0.5103106890632156,0.5103106890632156,0.5103106890632156,0.517341715441294
T202,24001,72,1.0,1.0,1.1909213365379139,1.2094104125021365,1.2094104125021365,1.2094104125021365,1.2045723882689923
T203,24001,60,0.9,1.0,0.7485718919822966,0.732979920288128,0.73433936007511,0.732979920288128,0.7405590916061555
T203,24001,72,0.9,1.0,0.8272911355005234,0.8379436344686582,0.8366453665028082,0.8379436344686582,0.8326831061005047
T204,24001,60,0.0,1.0,0.6624631642483855,0.6677999943075511,0.6624631642483855,0.6677999943075511,0.6652553974921585
T204,24001,72,0.0,1.0,1.1426894303529915,1.158690745026294,1.1426894303529915,1.158690745026294,1.1512753553323787
T205,24001,60,0.0,1.0,0.45058166307345343,0.4344256683023933,0.45058166307345343,0.4344256683023933,0.43918665384618566
T205,24001,72,0.0,1.0,0.6148140399808173,0.6241896668803112,0.6148140399808173,0.6241896668803112,0.6214238569449604
T206,24001,60,1.0,1.0,0.3521684424672171,0.34106663578621854,0.34106663578621854,0.34106663578621854,0.34444448492532553
T206,24001,72,1.0,1.0,0.6827346295925916,0.6854193792192871,0.6854193792192871,0.6854193792192871,0.6845960881950109
T207,24001,60,0.8,1.0,0.4427820997418328,0.4440258476394666,0.44348683962778257,0.4440258476394666,0.44360849258767027
T207,24001,72,0.8,1.0,0.42195839861797385,0.41321133507739544,0.414924963739934,0.41321133507739544,0.4157868546650464
T208,24001,60,1.0,1.0,0.7154256006106255,0.717650231740794,0.717650231740794,0.717650231740794,0.7174277686277772
T208,24001,72,1.0,1.0,0.6872423597249128,0.6917234710568048,0.6917234710568048,0.6917234710568048,0.6912753599236154
T209,24001,60,1.0,1.0,0.7008687492063056,0.7101772871481334,0.7101772871481334,0.7101772871481334,0.7063077741062443
T209,24001,72,1.0,1.0,0.513581044248215,0.49705404530993397,0.49705404530993397,0.49705404530993397,0.5038954540895481
T21,24001,60,1.0,1.0,0.37862591494567993,0.3715619355581515,0.3715619355581515,0.3715619355581515,0.3737502726126777
T21,24001,72,1.0,1.0,0.3832382571606017,0.3722147150755438,0.3722147150755438,0.3722147150755438,0.3756303667712695
T210,24001,60,1.0,1.0,2.0169739652953855,2.028557146496147,2.028557146496147,2.028557146496147,2.0229870231789855
T210,24001,72,1.0,1.0,0.8967908931363079,0.8966347644369133,0.8966347644369133,0.8966347644369133,0.8966925217212502
T211,24001,60,1.0,1.0,0.9866708703359715,1.0161957413554739,1.0161957413554739,1.0161957413554739,1.0102907671515733
T211,24001,72,1.0,1.0,1.4393433597215592,1.4233776410579106,1.4233776410579106,1.4233776410579106,1.4265707847906404
T212,24001,60,0.0,1.0,0.514851951943318,0.5069150323688159,0.514851951943318,0.5069150323688159,0.5073213835139654
T212,24001,72,0.0,1.0,0.6658122064632486,0.6649957448233645,0.6658122064632486,0.6649957448233645,0.6649928320409642
T213,24001,60,0.0,1.0,0.5363207344440452,0.5512201575144875,0.5363207344440452,0.5512201575144875,0.5457372261973206
T213,24001,72,0.0,1.0,0.4383167793726902,0.42042809765083033,0.4383167793726902,0.42042809765083033,0.42694691034325355
T214,24001,60,0.0,1.0,0.47519556507781713,0.4491239423060492,0.47519556507781713,0.4491239423060492,0.4538006429968027
T214,24001,72,0.0,1.0,0.5959220858380524,0.6081789291729848,0.5959220858380524,0.6081789291729848,0.6059533458636469
T215,24001,60,0.0,1.0,0.8431498990104497,0.840628309503116,0.8431498990104497,0.840628309503116,0.8412934614109606
T215,24001,72,0.0,1.0,0.517650048276589,0.5054910405790299,0.517650048276589,0.5054910405790299,0.5087657362933337
T216,24001,60,0.9,1.0,0.7307342720944905,0.722441555798699,0.7229507114139548,0.722441555798699,0.7252670214106736
T216,24001,72,0.9,1.0,0.6627519160912783,0.6370322833755175,0.6395797638818069,0.6370322833755175,0.6459030604386973
T217,24001,60,0.0,1.0,0.5161624980261351,0.5058932675185833,0.5161624980261351,0.5058932675185833,0.5099233128255565
T217,24001,72,0.0,1.0,0.6443608001994264,0.6156874463261053,0.6443608001994264,0.6156874463261053,0.6270088237333089
T218,24001,60,1.0,1.0,0.30814137999276425,0.30651565972131944,0.30651565972131944,0.30651565972131944,0.3068448945039776
T218,24001,72,1.0,1.0,0.3135562128470536,0.30921659124137074,0.30921659124137074,0.30921659124137074,0.310091046041595
T219,24001,60,1.0,1.0,0.6918528274259477,0.6828833952041444,0.6828833952041444,0.6828833952041444,0.6846772816485049
T219,24001,72,1.0,1.0,0.5702247839978043,0.5648952736420796,0.5648952736420796,0.5648952736420796,0.5659611757132245
T22,24001,60,1.0,1.0,0.6816905149005478,0.6862952407832512,0.6862952407832512,0.6862952407832512,0.6850016685887327
T22,24001,72,1.0,1.0,0.48090530230071854,0.47245539599831105,0.47245539599831105,0.47245539599831105,0.47480931398620846
T220,24001,60,1.0,1.0,0.6125746861996576,0.6010177396368033,0.6010177396368033,0.6010177396368033,0.6050626709338024
T220,24001,72,1.0,1.0,0.6029337018507782,0.6067923590614976,0.6067923590614976,0.6067923590614976,0.6054418290377458
T221,24001,60,1.0,1.0,0.6455515649040409,0.6477201402070635,0.6477201402070635,0.6477201402070635,0.6470432025196975
T221,24001,72,1.0,1.0,0.5500384480212005,0.5369862691460838,0.5369862691460838,0.5369862691460838,0.5410268589523517
T222,24001,60,0.5,1.0,0.5775367593624733,0.5584202805590206,0.5672195126825804,0.5584202805590206,0.5656487445953335
T222,24001,72,0.5,1.0,0.4936469090459507,0.489937324717905,0.491249288398723,0.489937324717905,0.49132388023042284
T223,24001,60,0.0,1.0,0.8168818360172653,0.8218458809184195,0.8168818360172653,0.8218458809184195,0.8199435557596078
T223,24001,72,0.0,1.0,0.6008382076026542,0.5919430181092638,0.6008382076026542,0.5919430181092638,0.5953225821521615
T224,24001,60,0.0,1.0,1.2139970357865533,1.2231400834250157,1.2139970357865533,1.2231400834250157,1.2197732201446327
T224,24001,72,0.0,1.0,0.8275324262410567,0.8403608213527847,0.8275324262410567,0.8403608213527847,0.8356500743451207
T225,24001,60,1.0,1.0,0.3939238137481237,0.3852698185129266,0.3852698185129266,0.3852698185129266,0.3881185535785904
T225,24001,72,1.0,1.0,0.4030717578348634,0.3952045937791345,0.3952045937791345,0.3952045937791345,0.39779532599974754
T226,24001,60,1.0,1.0,0.36007436075754784,0.38426785996853907,0.38426785996853907,0.38426785996853907,0.3770098102052418
T226,24001,72,1.0,1.0,0.20223285320426276,0.19809017572803755,0.19809017572803755,0.19809017572803755,0.19933297897090513
T227,24001,60,0.0,1.0,0.9686713199835414,0.9571145098939522,0.9686713199835414,0.9571145098939522,0.9601192805172454
T227,24001,72,0.0,1.0,0.8578869582914793,0.8458937981460997,0.8578869582914793,0.8458937981460997,0.8489774875465885
T228,24001,60,0.0,1.0,0.7586663603895447,0.783297743475424,0.7586663603895447,0.783297743475424,0.7763830123333976
T228,24001,72,0.0,1.0,0.4571074819046745,0.4425429971598939,0.4571074819046745,0.4425429971598939,0.4466071901905494
T229,24001,60,1.0,1.0,0.6712560342428752,0.6960666417387293,0.6960666417387293,0.6960666417387293,0.690088320394087
T229,24001,72,1.0,1.0,0.4801194187428927,0.47552299781124213,0.47552299781124213,0.47552299781124213,0.4766069292024902
T23,24001,60,1.0,1.0,0.6411659226003068,0.647649546462604,0.647649546462604,0.647649546462604,0.6447303007071356
T23,24001,72,1.0,1.0,0.5245121811657925,0.522024836802069,0.522024836802069,0.522024836802069,0.5231030716611851
T230,24001,60,1.0,1.0,0.5469021159492484,0.5434990535375617,0.5434990535375617,0.5434990535375617,0.5441607001345169
